image_url,cx,cy,r,type,count
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201610-002.png,1531,1045,38.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201610-002.png,1752,1223,57.0,Individual,5
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201610-002.png,1863,1180,38.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201610-002.png,1698,904,38.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201610-002.png,1851,882,29.0,Individual,5
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201610-002.png,1772,830,32.0,Individual,8
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201610-002.png,1702,706,34.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201610-002.png,1863,716,44.0,Individual,10
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201610-002.png,1762,669,29.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,365,1195,40.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,819,1026,51.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,816,882,47.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1099,660,72.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1091,1026,59.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,988,1200,38.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1111,1308,59.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1179,1154,52.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1361,1038,46.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1535,658,58.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1527,1048,48.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1444,998,37.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1708,691,48.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1903,696,46.0,Individual,7
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1799,814,33.0,Individual,8
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1905,854,50.0,Individual,7
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1696,849,47.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1706,1126,48.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1908,1126,57.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201611-002.png,1812,1202,40.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,821,978,63.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1558,661,52.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1735,713,48.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1913,695,64.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,909,1192,53.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1556,1295,51.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1084,1035,47.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1182,1008,40.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1453,1209,57.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1458,1035,44.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1834,828,46.0,Individual,14
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1905,900,40.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1809,1217,42.0,Individual,9
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1912,1207,43.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1706,1113,35.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1778,1133,21.986,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201612-002.png,1716,1187,33.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201701-002.png,755,1207,45.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201701-002.png,789,1003,76.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201701-002.png,1497,651,53.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201701-002.png,1428,838,42.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201701-002.png,1423,1035,39.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201701-002.png,1694,686,53.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201701-002.png,1868,705,44.0,Individual,6
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201701-002.png,1804,1025,53.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201701-002.png,1856,814,37.0,Individual,11
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201701-002.png,1863,876,24.0,Individual,6
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,760,1177,41.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,961,1327,38.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,873,1096,48.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,865,1219,45.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,1045,1190,50.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,1431,1224,54.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,1490,696,54.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,1753,698,38.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,1672,723,36.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,1841,745,41.0,Individual,7
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,1740,851,49.0,Individual,6
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,1736,946,41.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201702-002.png,1851,885,41.0,Individual,3 
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201703-002.png,957,652,40.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201703-002.png,1508,662,36.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201703-002.png,1410,667,45.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201703-002.png,1854,697,40.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201703-002.png,1692,697,32.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201703-002.png,1869,856,39.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201703-002.png,1759,824,45.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201704-003.png,912,1062,47.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201704-003.png,1030,1067,44.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201704-003.png,1067,541,48.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201704-003.png,1055,919,41.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201704-003.png,1202,951,48.0,Individual,1
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201704-003.png,1089,833,40.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201704-003.png,1192,526,42.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/columbia/201704-003.png,1190,361,41.0,Individual,2
