image_url,cx,cy,r,type,count
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1527,720,24.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1421,671,23.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1419,759,18.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1357,873,20.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1449,817,24.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1619,882,24.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1518,869,25.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1751,907,22.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1434,905,20.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1432,959,23.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1366,985,23.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1611,1034,21.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1621,1179,24.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1361,1314,27.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1746,1249,23.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201803-007.png,1783,1275,22.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1593,260,24.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1703,262,24.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1804,267,25.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1598,410,25.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1658,378,23.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1843,374,26.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1789,415,28.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1893,413,27.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1654,443,29.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1598,568,24.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1692,557,28.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1645,607,24.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1901,540,29.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1873,602,27.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1793,564,29.0,Individual,5
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1643,675,36.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1794,720,32.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1643,845,23.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1794,882,28.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1688,877,23.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1594,1045,28.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1611,1191,30.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1865,1308,27.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1793,1346,32.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1837,1464,24.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201804-007.png,1935,1518,30.0,Individual,6
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1276,165,21.0,Vehicle,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1244,172,19.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1141,160,22.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,961,171,21.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1249,264,19.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,966,271,22.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1026,395,24.0,Structure,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1173,397,20.0,Structure,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1246,358,18.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1153,341,17.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1050,339,19.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,965,363,20.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1215,396,21.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1181,448,19.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1061,458,21.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,964,471,18.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1188,492,21.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1237,598,21.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1147,556,21.0,Individual,12
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1069,587,20.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,957,561,24.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,965,684,19.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,981,642,20.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1014,697,18.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1231,654,20.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1179,748,15.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1142,780,18.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1205,853,17.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1212,899,20.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1140,879,21.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1220,961,19.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201805-007.png,1244,996,23.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,1041,991,19.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,1154,892,21.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,1207,854,20.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,1211,807,20.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,981,682,21.0,Individual,5
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,1209,557,24.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,979,578,18.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,1084,475,20.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,1198,452,21.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,1262,397,20.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,1214,392,20.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,1207,344,20.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,1159,375,18.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,1086,358,18.0,Individual,5
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,1031,392,22.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,985,380,21.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,1153,167,20.0,Individual,5
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,981,193,21.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,1030,137,23.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/gaslamp/201806-007.png,981,141,25.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,263,35,13.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,296,30,14.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,422,32,15.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,450,32,14.0,Individual,7
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,502,28,14.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,532,41,15.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,496,96,16.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,531,108,16.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,502,124,13.213,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,841,174,14.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,733,243,12.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,843,202,15.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,841,332,11.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1053,226,14.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,890,420,14.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1052,566,14.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1059,481,14.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,500,241,15.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,216,384,14.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,182,525,14.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,100,566,16.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,341,482,15.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,429,426,15.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,417,405,15.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,574,541,12.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,437,568,15.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,137,787,13.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,502,180,16.0,Individual,7
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,527,193,12.719,Individual,5
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,576,209,15.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,590,268,15.0,Individual,8
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,588,332,17.0,Individual,14
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,520,422,14.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,593,425,16.0,Individual,7
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,514,490,12.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,591,484,15.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,595,567,12.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,810,420,18.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,834,255,17.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,893,260,14.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1231,183,14.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,926,330,15.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1304,239,14.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1449,332,14.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1402,360,17.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1391,429,18.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1368,489,13.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1228,573,15.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1326,651,12.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1304,734,16.0,Individual,15
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1484,702,17.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1550,728,14.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,668,1032,16.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,689,989,16.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,925,909,16.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,645,971,16.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,156,690,18.0,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1529,243,14.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1565,397,17.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1567,354,17.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201402-003.png,1561,278,20.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,198,57,16.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,300,57,16.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,267,158,14.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,298,158,13.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,357,133,14.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,419,89,16.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,444,57,16.0,Individual,9
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,522,56,15.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,500,103,15.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,534,74,14.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,430,140,14.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,533,129,14.0,Individual,2
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,523,205,14.0,Individual,3
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,739,201,13.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,536,225,13.278,Individual,4
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,221,305,14.0,Individual,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201403-003.png,342,276,12.403,Individual,
